Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
10,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.092704704829624
11,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.092597484588623
12,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.092635461262295
13,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.092767511095319
14,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.092895984649658
15,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.092916488647461
16,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.092903886522565
17,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.092845065253122
1,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.0545375312287077,0.021580305316412664,0.016436088603580864,0.0545375312287077,7.09468868800572
2,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.11937542584601409,0.05229521994319218,0.03439989769296491,0.11937542584601409,7.098001003265381
3,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.07761653555771202,0.022429103840868547,0.014895861509152277,0.07761653555771202,7.104217631476266
4,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.098628214427403
5,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.0680927260339025,0.01450289679891198,0.008358163096453864,0.0680927260339025,7.106064455849784
6,7,15,512,100,5,32,0.01,0.1,5,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.147019522530692
